chembl_id	accession	organism	pref_name	chembl_id_target	smiles	pIC50
CHEMBL43672	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C(F)C=C(C2N(C3C=CC(S(=O)(=O)N)=CC=3)C=C(N=2)C(F)(F)F)C=1	7.5214359011616
CHEMBL436990	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C(C(O)C2C(C(OC2)C2=CC(O)=C(O)C=C2)CO)=CC(O)=C(O)C=1	4.13135556160517
CHEMBL43736	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1COC1C=C(Cl)C=CC=1)C1C=CC(F)=CC=1	7.09691001300806
CHEMBL43737	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C=CC(N2C(C3C=CC(S(=O)(=O)C)=CC=3)=CC=C2C)=CC=1	7.39897391554397
CHEMBL43755	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN(S(=O)(=O)C1C=CC(N2C(C3C=CC(F)=CC=3)=CC=C2CCC(O)=O)=CC=1)C	5.1249387366083
CHEMBL438147	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CCOC(=O)C(=O)C1=C(N(C(C2C=CC(S(=O)(=O)C)=CC=2)=C1)C1C=CC(F)=CC=1)C	4.95860731484177
CHEMBL438316	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CCSC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CN=1)C1C=CC(OC)=CC=1	6.29242982390206
CHEMBL43842	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(O)=NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(Br)=CC=2)=CC=1	5.45593195564972
CHEMBL43842	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(O)=NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(Br)=CC=2)=CC=1	7.15490195998574
CHEMBL43864	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1)C1CCCCC1	6.2839966563652
CHEMBL43933	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CSCC1N=C(N(C2C=CC(S(=O)(=O)C)=CC=2)C=1)C1C=CC(Cl)=CC=1	6.49242746483334
CHEMBL43957	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(C3C=CC(F)=CC=3)=CC=C2)=CC=1	6.29121549793843
CHEMBL44	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1=C(C2C(=O)C3C(OC=2)=CC(O)=CC=3O)C=CC(O)=C1	4.09691001300806
CHEMBL440001	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1C(C1C)CN1N=CC(=C(C1=O)C1C=CC(F)=CC=1)C1C=CC(S(=O)(=O)C)=CC=1	5.52287874528034
CHEMBL440001	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C(C1C)CN1N=CC(=C(C1=O)C1C=CC(F)=CC=1)C1C=CC(S(=O)(=O)C)=CC=1	6.72796597782486
CHEMBL44038	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1CC(F)(F)F)C1C=CC(F)=CC=1	6.85194175391514
CHEMBL440798	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1=C(C2N(N=C(C(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)C=CC(C(=O)O)=C1	4.32975414692588
CHEMBL440798	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1=C(C2N(N=C(C(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)C=CC(C(=O)O)=C1	4.33000003833538
CHEMBL44101	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1CO)C1C=CC(F)=CC=1	5.4105842181321
CHEMBL441132	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CCOC(=O)C(=O)C1=C(N(C(C2C=CC(S(=O)(=O)C)=CC=2)=C1)C1C=CC(OC)=CC=1)C	6.0268721464003
CHEMBL441214	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC1N=C(N2C(=O)C3C(CC2=O)=CC=CC=3)N=C(OC)C=1	4.99139982823808
CHEMBL441214	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1N=C(N2C(=O)C3C(CC2=O)=CC=CC=3)N=C(OC)C=1	5.44733178388781
CHEMBL441236	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(=NC(COC3C=CC(Cl)=CC=3)=C2)C2C=CC(Cl)=CC=2)=CC=1	7.52287874528034
CHEMBL441275	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1SC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1	5.48000015933032
CHEMBL44141	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(OC3C=2C2C(CC3)=CC=CC=2)=O)=CC=1	6.25026368443094
CHEMBL441414	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C(O)=O)C1C=CC(CC2C(O)CCC2)=CC=1	6.42693598216088
CHEMBL441414	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C(O)=O)C1C=CC(CC2C(O)CCC2)=CC=1	6.46590706912692
CHEMBL44142	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1=CC2C3=C(C(OC3CCC=2C=C1)=O)C1C=CC(SC)=CC=1	7.21467016498923
CHEMBL44142	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1=CC2C3=C(C(OC3CCC=2C=C1)=O)C1C=CC(SC)=CC=1	6.01278077009199
CHEMBL44152	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1COC1C=CC(Cl)=CC=1)C1C=CC(F)=CC=1	7.52287874528034
CHEMBL441663	P22437	Mus_musculus	Cyclooxygenase-1	CHEMBL2649	C1CC2=C(NC(=C2CC1)C1C=CC(F)=CC=1)C1C=CC(F)=CC=1	7
CHEMBL441663	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	C1CC2=C(NC(=C2CC1)C1C=CC(F)=CC=1)C1C=CC(F)=CC=1	8.76955107862173
CHEMBL441769	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=NCC(O)C1C=CC=CC=1)C=C(OC)C=C2	4.2518119729938
CHEMBL441769	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=NCC(O)C1C=CC=CC=1)C=C(OC)C=C2	7.32790214206428
CHEMBL442018	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CCCOC1C=CC(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=NC=2Cl)=CC=1	5
CHEMBL442036	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1NC2=C(C=1CC1C=CC(OC)=CC=1)C=CC(S(=O)(=O)C)=C2	5.13667713987954
CHEMBL442036	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1NC2=C(C=1CC1C=CC(OC)=CC=1)C=CC(S(=O)(=O)C)=C2	5.93053302987154
CHEMBL442164	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2C(C3C=CC(F)=CC=3)=CC(F)=C(F)C=2)=CC=1	7.8518649012366
CHEMBL442166	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC1=C(F)C=C(C2C(C3C=CC(S(=O)(=O)N)=CC=3)=CC=CC=2)C=C1	4.63483765345158
CHEMBL442166	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1=C(F)C=C(C2C(C3C=CC(S(=O)(=O)N)=CC=3)=CC=CC=2)C=C1	7.48052256620599
CHEMBL44244	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1S(=O)(=O)C(F)(F)F)C1C=CC(F)=CC=1	7.22184874961636
CHEMBL442441	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(=NOCC1C(NC2C(Cl)=CC=CC=2Cl)=CC=CC=1)C(=O)O	7
CHEMBL442548	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(F)=CC=2)=CC=1	4.69250396208679
CHEMBL442548	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(F)=CC=2)=CC=1	6.11918640771921
CHEMBL442564	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(=CCCC(=CCC1C(=O)C(=CC(=O)C=1)C)C)C	4.19382002601611
CHEMBL442706	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C2C(SC(CN=C3N=C(NC(C(F)(F)F)=C3)C3C=CC(S(=O)(=O)N)=CC=3)=C2)=CC=1	7.33539465213072
CHEMBL442767	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1OC(=C(OC2=C(F)C=C(Cl)C=C2)C(=O)C=1)C1C=CC(S(=O)(=O)C)=CC=1	4.72582113005281
CHEMBL442767	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1OC(=C(OC2=C(F)C=C(Cl)C=C2)C(=O)C=1)C1C=CC(S(=O)(=O)C)=CC=1	6.69897724275835
CHEMBL44283	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1Cl)C1C=CC(F)=CC=1	5.34678748622466
CHEMBL44283	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1Cl)C1C=CC(F)=CC=1	7.30050946667093
CHEMBL44290	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1C(=O)C)C1C=CC(F)=CC=1	5.79158707501965
CHEMBL44313	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1C(=O)C1C=CC=CC=1)C1C=CC(F)=CC=1	5.99070054909501
CHEMBL44319	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC=CC=2)=CC=1	4.06905096883248
CHEMBL44319	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC=CC=2)=CC=1	5.53760200210104
CHEMBL443278	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CCC1(OC(=O)C(OC(C)C)=C1C1C=CC(S(=O)(=O)C)=CC=1)C	6.39794000867204
CHEMBL44362	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1C(O)C(F)(F)F)C1C=CC(F)=CC=1	5.84081871951173
CHEMBL443791	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C(F)=CC=C(C2C(C3C=CC(S(=O)(=O)C)=CC=3)=CC(F)=C(F)C=2)C=1	8.30059613489837
CHEMBL443993	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2SC(=NC=2C2C=CC=CC=2)C2C(Cl)=CC=CC=2)=CC=1	8
CHEMBL444396	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(C(OCCO[N+](=O)[O-])=O)C1=CC(C(=O)C2C=CC=CC=2)=CC=C1	6.34678748622466
CHEMBL444396	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(C(OCCO[N+](=O)[O-])=O)C1=CC(C(=O)C2C=CC=CC=2)=CC=C1	6.11350927482752
CHEMBL444539	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(C(O)=NNC2C=CC=CC=2)=CC=1	5
CHEMBL44466	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)=CC=CC=1	6.09964146085881
CHEMBL44468	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1C=C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)C=CC=1	6.45796400539984
CHEMBL444805	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1N(OC(=C1C1C=CC=CC=1)C1C=CC(S(=O)(=O)C)=CC=1)C	8.3767507096021
CHEMBL44516	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(N2C(=NC(C(F)(F)F)=C2)C2C=CC(Cl)=CC=2)=CC=1	4.63827216398241
CHEMBL44516	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(=NC(C(F)(F)F)=C2)C2C=CC(Cl)=CC=2)=CC=1	6.95929933941412
CHEMBL445461	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(=CCCC(C(OC1OCC(O)C(O)C1O)=O)C1C2(C(C3=C(C4(C(C(C(OC(=O)CC(O)(CC(OC)=O)C)CC4)(C)C)CC3)C)CC2)(CC1)C)C)C	4.13135556160517
CHEMBL446198	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC(=O)C1=C(O)C=CC(N=CC2C=CC(S(=O)(=O)N)=CC=2)=C1	4.61996975203217
CHEMBL446198	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC(=O)C1=C(O)C=CC(N=CC2C=CC(S(=O)(=O)N)=CC=2)=C1	5.50445566245355
CHEMBL446319	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(O)(C(O)CC1=C(O)C=CC(=C1)C=CC1C=C(O)C=C(O)C=1)C	6.31875876262441
CHEMBL446319	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(O)(C(O)CC1=C(O)C=CC(=C1)C=CC1C=C(O)C=C(O)C=1)C	4.85698519974591
CHEMBL446323	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C2C(=O)C3=C(OC2=CC=1)C(O)=C(O)C=C3	5.72353819582676
CHEMBL446586	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC1=CC(OC)=CC(C=C(C(F)(F)F)C2C=CC(F)=CC=2)=C1	5.52287874528034
CHEMBL446888	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	COC1C=CC(C2OC(=O)C(=C(C3C=CC(F)=CC=3)C=2)C2C=CC(S(=O)(=O)C)=CC=2)=CC=1	4.69897000433602
CHEMBL446888	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	COC1C=CC(C2OC(=O)C(=C(C3C=CC(F)=CC=3)C=2)C2C=CC(S(=O)(=O)C)=CC=2)=CC=1	5.93554201077308
CHEMBL446974	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1OC2C(=C(O)C=C(OC)C=2)C(=O)C=1	4.74957999769111
CHEMBL446974	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1OC2C(=C(O)C=C(OC)C=2)C(=O)C=1	4.69680394257951
CHEMBL447023	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1=C(C2OC3C(C4C(O)C(OC5C4=C(O)C=C(O)C=5)C4=CC(O)=C(O)C=C4)=C(O)C=C(O)C=3CC2O)C=CC(O)=C1	4.10790539730952
CHEMBL447148	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	C(C1C=CC(S(=O)(=O)N)=CC=1)	5.2839966563652
CHEMBL447148	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C(C1C=CC(S(=O)(=O)N)=CC=1)	5.22184874961636
CHEMBL447250	O62664	Bos_taurus	Cyclooxygenase-1	CHEMBL2860	CCC=CCC=CCC=CCC=CCCSCC(O)=O	4.07572071393812
CHEMBL447655	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	COC1=CC(OC)=C(C2OC3=C(C(=O)C=2)C=C(OC2=CC4OC(C5=C(OC)C=C(OC)C=C5)=CC(=O)C=4C=C2)C=C3)C=C1	4.30102999566398
CHEMBL447689	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(OC1C(C2C(C3=C(C4(C(C(C(C(OC5OCC(O)C(O)C5O)=O)CC=CC(O)(C)C)CC4)(CC3)C)C)CC2)(CC1)C)(C)C)=O	6.82390874094432
CHEMBL44829	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN(C1C=C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)C=CC=1)C	4.37468754903833
CHEMBL44829	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN(C1C=C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)C=CC=1)C	5.49242478062309
CHEMBL44924	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(=NC(C(F)(F)F)=C2)C2=CC(N)=CC=C2)=CC=1	5.22994222551234
CHEMBL44926	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1C=C(C2N(C3C=CC(S(=O)(=O)N)=CC=3)C=C(N=2)C(F)(F)F)C(F)=CC=1	4.65169513695184
CHEMBL44926	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C(C2N(C3C=CC(S(=O)(=O)N)=CC=3)C=C(N=2)C(F)(F)F)C(F)=CC=1	7
CHEMBL449735	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC(C1C=C(O)C=C(O)C=1)=CC1C=CC(C(F)(F)F)=CC=1	6.00436480540245
CHEMBL44977	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CN(C1=C(F)C=C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)C=C1)C	4.76700388960785
CHEMBL44977	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CN(C1=C(F)C=C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)C=C1)C	6.48074376550163
CHEMBL449930	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(N2NNC(C3C=CC=CC=3)=C2)=CC=1	4.68193666503724
CHEMBL449930	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2NNC(C3C=CC=CC=3)=C2)=CC=1	6.82390874094432
CHEMBL450070	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(=CCCC1(OC2C(=CC(O)=CC=2C)C=C1)C)C	5.48148606012211
CHEMBL450879	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	4.5003129173816
CHEMBL450879	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CCC(=C(C1C=CC=CC=1)C1C=CC=CC=1)C1C=CC(S(OC)(=O)=O)=CC=1	5.90308998699194
CHEMBL45090	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(=NC(C(F)(F)F)=C2)C2C=C(Cl)C=C(Cl)C=2)=CC=1	6.76978112103846
CHEMBL451311	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C(C1C=CC(F)=CC=1)=CC1C=C(O)C=C(O)C=1	4.28988263488818
CHEMBL451358	Q05769	Mus_musculus	Cyclooxygenase-2	CHEMBL4321	CC1N(C(C2C=CC(S(=O)(=O)C)=CC=2)=CC=1CCOC)C1C=CC(F)=CC=1	7.74472749489669
CHEMBL45139	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	COC1C(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)=CC=CC=1	5.04999951742326
CHEMBL45192	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C1=C(C2N(C3C=CC(S(=O)(=O)N)=CC=3)C=C(N=2)C(F)(F)F)C=CC(Cl)=C1	5.79588001734407
CHEMBL45192	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1=C(C2N(C3C=CC(S(=O)(=O)N)=CC=3)C=C(N=2)C(F)(F)F)C=CC(Cl)=C1	8
CHEMBL45197	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CSC1C=CC(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)=CC=1	5.67778070526608
CHEMBL45197	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CSC1C=CC(C2N(C3C=CC(S(=O)(=O)C)=CC=3)C=C(N=2)C(F)(F)F)=CC=1	6.79793907596873
CHEMBL45247	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)F)C=2)C2C=CC(Cl)=CC=2)=CC=1	4.20065945054642
CHEMBL45247	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)NC1C=CC(C2N(N=C(C(F)F)C=2)C2C=CC(Cl)=CC=2)=CC=1	6.82390874094432
CHEMBL452605	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CS(=O)(=O)C1C=CC(N2N=C(C(F)(F)F)C=C2C2=CC(=O)N(O)C=C2)=CC=1	4.87942606879415
CHEMBL452605	P79208	Ovis_aries	Cyclooxygenase-2	CHEMBL4102	CS(=O)(=O)C1C=CC(N2N=C(C(F)(F)F)C=C2C2=CC(=O)N(O)C=C2)=CC=1	5.1249387366083
CHEMBL452660	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(N2NNC(C3C=CC(Cl)=CC=3)=C2)=CC=1	4.91364016932525
CHEMBL452660	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2NNC(C3C=CC(Cl)=CC=3)=C2)=CC=1	6.72124639904717
CHEMBL452888	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	COC1=C(OC)C=C(C=C1)C=CC1=CC(F)=CC=C1	5.49485002168009
CHEMBL45331	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1=NN(C(C2C=CC(NS(=O)(=O)C)=CC=2)=C1)C1C=CC(Br)=CC=1	4.20065945054642
CHEMBL45331	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1=NN(C(C2C=CC(NS(=O)(=O)C)=CC=2)=C1)C1C=CC(Br)=CC=1	6.11350927482752
CHEMBL453386	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1OC(=O)C2C(O)=CC(O)=C(Cl)C=2CC(=O)C=CC=CC2OC2C1	7.56863623584101
CHEMBL45383	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2C(=NC(CO)=C2)C2C=CC(Cl)=CC=2)=CC=1	5.07915670250035
CHEMBL45387	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC1=NN(C(C2C=CC(NS(=O)(=O)C)=CC=2)=C1)C1C=CC(Cl)=CC=1	4
CHEMBL45387	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1=NN(C(C2C=CC(NS(=O)(=O)C)=CC=2)=C1)C1C=CC(Cl)=CC=1	6.57675412606319
CHEMBL45583	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(C2=C(OCC3(O)CCCC3)N=CC(C(F)(F)F)=C2)=CC=1	4.08092190762393
CHEMBL45583	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(C2=C(OCC3(O)CCCC3)N=CC(C(F)(F)F)=C2)=CC=1	5.85387196432176
CHEMBL455837	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CS(=O)(=O)C1C=CC(N2NNC=C2C2C=CC(Cl)=CC=2)=CC=1	6.15490195998574
CHEMBL455837	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CS(=O)(=O)C1C=CC(N2NNC=C2C2C=CC(Cl)=CC=2)=CC=1	7.39794000867204
CHEMBL456092	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C=C1C2(O)C(CCC(C(O)(CO)C)C2)(CCC1)C	4.4089353929735
CHEMBL456234	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCC1OC(C2=CC(OC)=C(O)C=C2)=CC=1	4.88605664769316
CHEMBL456234	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CCC1OC(C2=CC(OC)=C(O)C=C2)=CC=1	5.0268721464003
CHEMBL456235	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CCCCCCC1OC(C2=CC(OC)=C(O)C=C2)=CC=1	4.20760831050175
CHEMBL456235	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CCCCCCC1OC(C2=CC(OC)=C(O)C=C2)=CC=1	5.07572071393812
CHEMBL456272	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=C(C2OC(C(O)=O)CC2(O)C2C(Cl)=CC=CC=2)C(Cl)=CC=1	5.45593195564972
CHEMBL456310	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	C=C1C2(O)C(CCC(C(O)(CO)C)C2)(CCC1)C	5.88605664769316
CHEMBL456486	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1=C(C2OC(C(O)=O)CC2(O)C2C=CC(F)=CC=2)C=CC(F)=C1	5.49485002168009
CHEMBL456619	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC1C(C2(C(C(CCC2)(C)C)CC1)C)=CC1C(O)=C(O)C=CC=1OC	6.15490195998574
CHEMBL456751	P05979	Ovis_aries	Cyclooxygenase-1	CHEMBL2949	CC(C(=O)C1C(OC2OC(C(O)C(O)C2O)CO)=CC(O)=CC=1O)C	4.6252516539899
CHEMBL456807	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	C1C=CC(NN)=CC=1	5.81987412483595
CHEMBL457145	P23219	Homo_sapiens	Cyclooxygenase-1	CHEMBL221	CC(=CCC1=C(O)C=CC(=C1)C=CC1C=C(O)C=C(O)C=1)C	6.21467016498923
CHEMBL457145	P35354	Homo_sapiens	Cyclooxygenase-2	CHEMBL230	CC(=CCC1=C(O)C=CC(=C1)C=CC1C=C(O)C=C(O)C=1)C	5.02227639471115
